folder_name,year,arbitration_id,doc_name,match_method
2014_corona_materials_v_dominican_republic_expedited_preliminary_objections_in_accordance_with_article_10_20_5_of_the_dr_cafta_spanish,2014,2014_corona_materials_v_dominican_republic,expedited_preliminary_objections_in_accordance_with_article_10_20_5_of_the_dr_cafta_spanish,metadata
2014_corona_materials_v_dominican_republic_expert_report_of_eduardo_jorge_prats_english_date_unknown,2014,2014_corona_materials_v_dominican_republic,expert_report_of_eduardo_jorge_prats_english_date_unknown,metadata
2014_corona_materials_v_dominican_republic_notice_of_arbitration,2014,2014_corona_materials_v_dominican_republic,notice_of_arbitration,metadata
2014_corona_materials_v_dominican_republic_notice_of_intent_to_submit_arbitration_claim,2014,2014_corona_materials_v_dominican_republic,notice_of_intent_to_submit_arbitration_claim,metadata
2014_corona_materials_v_dominican_republic_procedural_order_no_1_english,2014,2014_corona_materials_v_dominican_republic,procedural_order_no_1_english,metadata
2014_corona_materials_v_dominican_republic_procedural_order_no_2,2014,2014_corona_materials_v_dominican_republic,procedural_order_no_2,metadata
2014_corona_materials_v_dominican_republic_procedural_order_no_3_english,2014,2014_corona_materials_v_dominican_republic,procedural_order_no_3_english,metadata
2014_corona_materials_v_dominican_republic_respondent_s_reply_memorial_on_expedited_preliminary_objections_spanish,2014,2014_corona_materials_v_dominican_republic,respondent_s_reply_memorial_on_expedited_preliminary_objections_spanish,metadata
2014_corona_materials_v_dominican_republic_submission_of_the_united_states_of_america,2014,2014_corona_materials_v_dominican_republic,submission_of_the_united_states_of_america,metadata
2014_eurogas_and_belmont_v_slovakia_annex_1_to_procedural_order_no_4,2014,2014_eurogas_and_belmont_v_slovakia,annex_1_to_procedural_order_no_4,metadata
2014_eurogas_and_belmont_v_slovakia_annex_2_to_procedural_order_no_4,2014,2014_eurogas_and_belmont_v_slovakia,annex_2_to_procedural_order_no_4,metadata
2014_eurogas_and_belmont_v_slovakia_annex_to_procedural_order_no_2,2014,2014_eurogas_and_belmont_v_slovakia,annex_to_procedural_order_no_2,metadata
2014_eurogas_and_belmont_v_slovakia_award_of_the_tribunal,2014,2014_eurogas_and_belmont_v_slovakia,award_of_the_tribunal,metadata
2014_eurogas_and_belmont_v_slovakia_claimant_s_reply,2014,2014_eurogas_and_belmont_v_slovakia,claimant_s_reply,metadata
2014_eurogas_and_belmont_v_slovakia_claimants_application_for_provisional_measures,2014,2014_eurogas_and_belmont_v_slovakia,claimants_application_for_provisional_measures,metadata
2014_eurogas_and_belmont_v_slovakia_claimants_full_application_for_provisional_measures,2014,2014_eurogas_and_belmont_v_slovakia,claimants_full_application_for_provisional_measures,metadata
2014_eurogas_and_belmont_v_slovakia_claimants_memorial,2014,2014_eurogas_and_belmont_v_slovakia,claimants_memorial,metadata
2014_eurogas_and_belmont_v_slovakia_claimants_rejoinder_on_respondent_s_application_for_provisional_measures,2014,2014_eurogas_and_belmont_v_slovakia,claimants_rejoinder_on_respondent_s_application_for_provisional_measures,metadata
2014_eurogas_and_belmont_v_slovakia_claimants_reply_on_their_application_for_provisional_measures_and_answer_to_respondent_s_application_for_provisional_measures,2014,2014_eurogas_and_belmont_v_slovakia,claimants_reply_on_their_application_for_provisional_measures_and_answer_to_respondent_s_application_for_provisional_measures,metadata
2014_eurogas_and_belmont_v_slovakia_dissenting_opinion_by_arbitrator_emmanuel_gaillard,2014,2014_eurogas_and_belmont_v_slovakia,dissenting_opinion_by_arbitrator_emmanuel_gaillard,metadata
2014_eurogas_and_belmont_v_slovakia_index_of_factual_exhibits_to_claimants_reply,2014,2014_eurogas_and_belmont_v_slovakia,index_of_factual_exhibits_to_claimants_reply,metadata
2014_eurogas_and_belmont_v_slovakia_index_of_legal_authorities_to_claimants_reply,2014,2014_eurogas_and_belmont_v_slovakia,index_of_legal_authorities_to_claimants_reply,metadata
2014_eurogas_and_belmont_v_slovakia_order_of_the_ad_hoc_committee_on_the_discontinuance_of_the_proceeding,2014,2014_eurogas_and_belmont_v_slovakia,order_of_the_ad_hoc_committee_on_the_discontinuance_of_the_proceeding,metadata
2014_eurogas_and_belmont_v_slovakia_procedural_order_no_1,2014,2014_eurogas_and_belmont_v_slovakia,procedural_order_no_1,metadata
2014_eurogas_and_belmont_v_slovakia_procedural_order_no_2,2014,2014_eurogas_and_belmont_v_slovakia,procedural_order_no_2,metadata
2014_eurogas_and_belmont_v_slovakia_procedural_order_no_3_decision_on_the_parties_request_for_provisional_measures,2014,2014_eurogas_and_belmont_v_slovakia,procedural_order_no_3_decision_on_the_parties_request_for_provisional_measures,metadata
2014_eurogas_and_belmont_v_slovakia_procedural_order_no_4,2014,2014_eurogas_and_belmont_v_slovakia,procedural_order_no_4,metadata
2014_eurogas_and_belmont_v_slovakia_procedural_order_no_5,2014,2014_eurogas_and_belmont_v_slovakia,procedural_order_no_5,metadata
2014_eurogas_and_belmont_v_slovakia_procedural_order_no_6,2014,2014_eurogas_and_belmont_v_slovakia,procedural_order_no_6,metadata
2014_eurogas_and_belmont_v_slovakia_procedural_order_no_7,2014,2014_eurogas_and_belmont_v_slovakia,procedural_order_no_7,metadata
2014_eurogas_and_belmont_v_slovakia_procedural_order_no_8,2014,2014_eurogas_and_belmont_v_slovakia,procedural_order_no_8,metadata
2014_eurogas_and_belmont_v_slovakia_request_for_arbitration,2014,2014_eurogas_and_belmont_v_slovakia,request_for_arbitration,metadata
2014_eurogas_and_belmont_v_slovakia_respondent_s_application_for_provisional_measures_and_opposition_to_claimants_application_for_provisional_measures,2014,2014_eurogas_and_belmont_v_slovakia,respondent_s_application_for_provisional_measures_and_opposition_to_claimants_application_for_provisional_measures,metadata
2014_eurogas_and_belmont_v_slovakia_respondent_s_counter_memorial,2014,2014_eurogas_and_belmont_v_slovakia,respondent_s_counter_memorial,metadata
2014_eurogas_and_belmont_v_slovakia_respondent_s_rejoinder,2014,2014_eurogas_and_belmont_v_slovakia,respondent_s_rejoinder,metadata
2014_eurogas_and_belmont_v_slovakia_respondent_s_reply_application_for_provisional_measures_and_rejoinder_to_claimants_application_for_provisional_measures,2014,2014_eurogas_and_belmont_v_slovakia,respondent_s_reply_application_for_provisional_measures_and_rejoinder_to_claimants_application_for_provisional_measures,metadata
2014_eurogas_and_belmont_v_slovakia_transcript_of_the_first_session_and_hearing_on_provisional_measures,2014,2014_eurogas_and_belmont_v_slovakia,transcript_of_the_first_session_and_hearing_on_provisional_measures,metadata
2014_eurogas_and_belmont_v_slovakia_transcript_of_the_hearing_on_the_merits_day_five,2014,2014_eurogas_and_belmont_v_slovakia,transcript_of_the_hearing_on_the_merits_day_five,metadata
2014_eurogas_and_belmont_v_slovakia_transcript_of_the_hearing_on_the_merits_day_four,2014,2014_eurogas_and_belmont_v_slovakia,transcript_of_the_hearing_on_the_merits_day_four,metadata
2014_eurogas_and_belmont_v_slovakia_transcript_of_the_hearing_on_the_merits_day_one,2014,2014_eurogas_and_belmont_v_slovakia,transcript_of_the_hearing_on_the_merits_day_one,metadata
2014_eurogas_and_belmont_v_slovakia_transcript_of_the_hearing_on_the_merits_day_three,2014,2014_eurogas_and_belmont_v_slovakia,transcript_of_the_hearing_on_the_merits_day_three,metadata
2014_eurogas_and_belmont_v_slovakia_transcript_of_the_hearing_on_the_merits_day_two,2014,2014_eurogas_and_belmont_v_slovakia,transcript_of_the_hearing_on_the_merits_day_two,metadata
2014_flemingo_dutyfree_v_poland_award,2014,2014_flemingo_dutyfree_v_poland,award,metadata
2014_forminster_v_czech_republic_final_award,2014,2014_forminster_v_czech_republic,final_award,metadata
2014_griffin_v_poland_award,2014,2014_griffin_v_poland,award,metadata
2014_griffin_v_poland_judgment_of_the_uk_high_court_on_the_set_aside_application,2014,2014_griffin_v_poland,judgment_of_the_uk_high_court_on_the_set_aside_application,metadata
2014_highbury_v_venezuela_ii_additional_observations_spanish,2014,2014_highbury_v_venezuela_ii,additional_observations_spanish,metadata
2014_highbury_v_venezuela_ii_decision_on_the_proposal_for_disqualification_of_professor_brigitte_stern_spanish,2014,2014_highbury_v_venezuela_ii,decision_on_the_proposal_for_disqualification_of_professor_brigitte_stern_spanish,metadata
2014_highbury_v_venezuela_ii_disqualification_of_professor_brigitte_stern_spanish,2014,2014_highbury_v_venezuela_ii,disqualification_of_professor_brigitte_stern_spanish,metadata
2014_highbury_v_venezuela_ii_request_for_arbitration_spanish,2014,2014_highbury_v_venezuela_ii,request_for_arbitration_spanish,metadata
2014_horthel_and_others_v_poland_award,2014,2014_horthel_and_others_v_poland,award,metadata
2014_horthel_and_others_v_poland_decision_of_the_swiss_federal_supreme_court_on_the_set_aside_of_the_award_french,2014,2014_horthel_and_others_v_poland,decision_of_the_swiss_federal_supreme_court_on_the_set_aside_of_the_award_french,metadata
2014_iberdrola_v_bolivia_notice_of_arbitration_spanish,2014,2014_iberdrola_v_bolivia,notice_of_arbitration_spanish,metadata
2014_iberdrola_v_bolivia_order_of_conclusion_spanish,2014,2014_iberdrola_v_bolivia,order_of_conclusion_spanish,metadata
2014_iberdrola_v_bolivia_presidential_decree_authorizing_the_signing_of_settlement_agreement_spanish,2014,2014_iberdrola_v_bolivia,presidential_decree_authorizing_the_signing_of_settlement_agreement_spanish,metadata
2014_iberdrola_v_bolivia_terms_of_appointment_spanish,2014,2014_iberdrola_v_bolivia,terms_of_appointment_spanish,metadata
2014_infinito_gold_v_costa_rica_annex_a_to_procedural_order_no_6,2014,2014_infinito_gold_v_costa_rica,annex_a_to_procedural_order_no_6,metadata
2014_infinito_gold_v_costa_rica_annex_b_to_procedural_order_no_6,2014,2014_infinito_gold_v_costa_rica,annex_b_to_procedural_order_no_6,metadata
2014_infinito_gold_v_costa_rica_award_english,2014,2014_infinito_gold_v_costa_rica,award_english,metadata
2014_infinito_gold_v_costa_rica_costa_rica_s_press_release_spanish,2014,2014_infinito_gold_v_costa_rica,costa_rica_s_press_release_spanish,metadata
2014_infinito_gold_v_costa_rica_decision_on_jurisdiction,2014,2014_infinito_gold_v_costa_rica,decision_on_jurisdiction,metadata
2014_infinito_gold_v_costa_rica_notice_of_intent_to_arbitrate,2014,2014_infinito_gold_v_costa_rica,notice_of_intent_to_arbitrate,metadata
2014_infinito_gold_v_costa_rica_petition_for_amicus_curiae_status,2014,2014_infinito_gold_v_costa_rica,petition_for_amicus_curiae_status,metadata
2014_infinito_gold_v_costa_rica_procedural_order_no_1_english,2014,2014_infinito_gold_v_costa_rica,procedural_order_no_1_english,metadata
2014_infinito_gold_v_costa_rica_procedural_order_no_2,2014,2014_infinito_gold_v_costa_rica,procedural_order_no_2,metadata
2014_infinito_gold_v_costa_rica_procedural_order_no_3,2014,2014_infinito_gold_v_costa_rica,procedural_order_no_3,metadata
2014_infinito_gold_v_costa_rica_procedural_order_no_4,2014,2014_infinito_gold_v_costa_rica,procedural_order_no_4,metadata
2014_infinito_gold_v_costa_rica_procedural_order_no_5,2014,2014_infinito_gold_v_costa_rica,procedural_order_no_5,metadata
2014_infinito_gold_v_costa_rica_procedural_order_no_6,2014,2014_infinito_gold_v_costa_rica,procedural_order_no_6,metadata
2014_infinito_gold_v_costa_rica_procedural_order_no_7_english,2014,2014_infinito_gold_v_costa_rica,procedural_order_no_7_english,metadata
2014_infinito_gold_v_costa_rica_receipt_confirmation_of_petition_for_amicus_curiae_status,2014,2014_infinito_gold_v_costa_rica,receipt_confirmation_of_petition_for_amicus_curiae_status,metadata
2014_infinito_gold_v_costa_rica_request_for_arbitration,2014,2014_infinito_gold_v_costa_rica,request_for_arbitration,metadata
2014_infrared_and_others_v_spain_award,2014,2014_infrared_and_others_v_spain,award,metadata
2014_infrared_and_others_v_spain_claimant_submission_re_award_interest,2014,2014_infrared_and_others_v_spain,claimant_submission_re_award_interest,metadata
2014_infrared_and_others_v_spain_claimants_motion_for_substitution_before_the_united_states_district_court_for_the_district_of_columbia,2014,2014_infrared_and_others_v_spain,claimants_motion_for_substitution_before_the_united_states_district_court_for_the_district_of_columbia,metadata
2014_infrared_and_others_v_spain_decision_on_annulment_english,2014,2014_infrared_and_others_v_spain,decision_on_annulment_english,metadata
2014_infrared_and_others_v_spain_decision_on_annulment_spanish,2014,2014_infrared_and_others_v_spain,decision_on_annulment_spanish,metadata
2014_infrared_and_others_v_spain_decision_on_continuation_of_stay_of_enforcement_of_the_award,2014,2014_infrared_and_others_v_spain,decision_on_continuation_of_stay_of_enforcement_of_the_award,metadata
2014_infrared_and_others_v_spain_memorandum_opinion_of_the_u_s_district_court_for_the_district_of_columbia,2014,2014_infrared_and_others_v_spain,memorandum_opinion_of_the_u_s_district_court_for_the_district_of_columbia,metadata
2014_infrared_and_others_v_spain_memorandum_opinion_of_the_us_district_court_for_district_of_columbia,2014,2014_infrared_and_others_v_spain,memorandum_opinion_of_the_us_district_court_for_district_of_columbia,metadata
2014_infrared_and_others_v_spain_memorandum_opinion_of_us_district_court_for_the_district_of_columbia,2014,2014_infrared_and_others_v_spain,memorandum_opinion_of_us_district_court_for_the_district_of_columbia,metadata
2014_infrared_and_others_v_spain_order_and_judgment_of_the_u_s_district_court_for_the_district_of_columbia,2014,2014_infrared_and_others_v_spain,order_and_judgment_of_the_u_s_district_court_for_the_district_of_columbia,metadata
2014_infrared_and_others_v_spain_order_of_the_us_district_court_for_the_district_of_columbia,2014,2014_infrared_and_others_v_spain,order_of_the_us_district_court_for_the_district_of_columbia,metadata
2014_infrared_and_others_v_spain_petition_to_us_district_court_for_the_district_of_columbia_to_enforce_arbitral_award,2014,2014_infrared_and_others_v_spain,petition_to_us_district_court_for_the_district_of_columbia_to_enforce_arbitral_award,metadata
2014_infrared_and_others_v_spain_procedural_order_no_7_on_the_stay_of_enforcement_of_the_award,2014,2014_infrared_and_others_v_spain,procedural_order_no_7_on_the_stay_of_enforcement_of_the_award,metadata
2014_infrared_and_others_v_spain_respondent_opposition_to_motion_for_substitution_before_the_united_states_district_court_for_the_district_of_columbia,2014,2014_infrared_and_others_v_spain,respondent_opposition_to_motion_for_substitution_before_the_united_states_district_court_for_the_district_of_columbia,metadata
2014_krederi_v_ukraine_award,2014,2014_krederi_v_ukraine,award,metadata
2014_krederi_v_ukraine_press_release_of_the_ukrainian_ministry_of_justice_ukrainian,2014,2014_krederi_v_ukraine,press_release_of_the_ukrainian_ministry_of_justice_ukrainian,metadata
2014_lda_v_india_decision_on_jurisdiction,2014,2014_lda_v_india,decision_on_jurisdiction,metadata
2014_lda_v_india_final_award,2014,2014_lda_v_india,final_award,metadata
2014_longyear_v_canada_notice_of_intent_to_submit_arbitration_claim,2014,2014_longyear_v_canada,notice_of_intent_to_submit_arbitration_claim,metadata
2014_longyear_v_canada_notice_of_withdrawal_of_claim,2014,2014_longyear_v_canada,notice_of_withdrawal_of_claim,metadata
2014_longyear_v_canada_redacted_request_for_arbitration,2014,2014_longyear_v_canada,redacted_request_for_arbitration,metadata
2014_luxtona_v_russia_decision_of_ontario_superior_court_of_justice,2014,2014_luxtona_v_russia,decision_of_ontario_superior_court_of_justice,metadata
2014_luxtona_v_russia_decision_of_the_ontario_court_of_appeal,2014,2014_luxtona_v_russia,decision_of_the_ontario_court_of_appeal,metadata
2014_luxtona_v_russia_decision_of_the_ontario_superior_court_of_justice_on_motion_for_leave_to_appeal,2014,2014_luxtona_v_russia,decision_of_the_ontario_superior_court_of_justice_on_motion_for_leave_to_appeal,metadata
2014_luxtona_v_russia_endorsement_of_the_ontario_superior_court_of_justice_2019_onsc_7558,2014,2014_luxtona_v_russia,endorsement_of_the_ontario_superior_court_of_justice_2019_onsc_7558,metadata
2014_luxtona_v_russia_judgment_of_ontario_superior_court_of_justice,2014,2014_luxtona_v_russia,judgment_of_ontario_superior_court_of_justice,metadata
